generated_query,true_query,exact_match,query_similarity_measure,string_similarity_measure,has_join,has_multiple_tables,exec_gen_query
" 

SELECT others_percentage FROM table_1733513_1 WHERE others_number = 2286;
",select others_percentage from table_1733513_1 where others_number = 2286,True,1.0,1.0,False,False,True
" 
SELECT type FROM table_262495_1 WHERE nickname = 'pointers';
","select type from table_262495_1 where nickname = ""pointers""",True,1.0,1.0,False,False,True
" 

SELECT withdrawal_rate__2010_11_ FROM table_21514460_1 WHERE headquarters = 'Truro';
","select withdrawal_rate__2010_11_ from table_21514460_1 where headquarters = ""truro""",True,1.0,1.0,False,False,True
" 

SELECT spacewalkers FROM table_22385461_8 WHERE end__utc_ = '2007-01-31 23:09:00';
","select spacewalkers from table_22385461_8 where end__utc_ = ""january 31, 2007 23:09""",False,0.0,0.6363636363636364,False,False,True
" 
SELECT speed___iops__ FROM table_27615520_1 WHERE storage_medium = 'emlc flash';
","select speed___iops__ from table_27615520_1 where storage_medium = ""emlc flash""",True,1.0,1.0,False,False,True
" 


SELECT host_s_ FROM table_27487310_5 WHERE air_dates = '18 January 2012';
","select host_s_ from table_27487310_5 where air_dates = ""18 january 2012""",True,1.0,1.0,False,False,True
" 

SELECT publisher, COUNT(*) AS num_books
FROM book_club
GROUP BY publisher;
","select publisher, count(*) from book_club group by publisher",False,1.0,1.0,False,False,True
" 

SELECT theme FROM table_21501518_1 WHERE original_artist = 'Soul Brothers Six';
","select theme from table_21501518_1 where original_artist = ""soul brothers six""",True,1.0,1.0,False,False,True
" 
SELECT segment_d
FROM table_15187735_5
WHERE segment_b = 'dining room tables';
","select segment_d from table_15187735_5 where segment_b = ""dining room tables""",True,1.0,1.0,False,False,True
" 

SELECT SUM(gp) FROM table_23938357_5 WHERE name ='mao asada' AND date BETWEEN '2007-08-01' AND '2008-08-31';
","select 07 as _08_gp_jgp_2nd from table_23938357_5 where name = ""mao asada""",False,0.0,0.5454545454545454,False,False,False
" 
SELECT COUNT(*) FROM table_18299148_1 WHERE notability = 'President of Burundi';
","select count(missions) as country from table_18299148_1 where notability = ""president of burundi""",False,1.0,0.75,False,False,True
" 

SELECT * FROM chip_model;
",select * from chip_model,True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_1507852_1 WHERE attribute = 'ondragstart';
","select count(description) from table_1507852_1 where attribute = ""ondragstart""",False,1.0,0.875,False,False,True
" 

SELECT segment_a FROM table_15187735_8 WHERE series_ep = '8-08';
","select segment_a from table_15187735_8 where series_ep = ""8-08""",True,1.0,1.0,False,False,True
" 

SELECT emp_fname, emp_lname FROM employee ORDER BY emp_dob LIMIT 1;
","select emp_fname, emp_lname from employee order by emp_dob limit 1",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_1754531_4 WHERE domestic_mail = '7853';
",select count(domestic_mail) from table_1754531_4 where total_freight_and_mail = 7853,False,1.0,0.625,False,False,True
" 
SELECT f_bolt FROM table_26967904_2 WHERE p1_diameter__mm_ = 11.35;
","select f_bolt from table_26967904_2 where p1_diameter__mm_ = ""11.35""",False,1.0,0.875,False,False,True
" 

SELECT band.lastname
FROM band
JOIN performance ON band.id = performance.bandmate
JOIN songs ON performance.songid = songs.songid
GROUP BY band.lastname
ORDER BY COUNT(songs.songid) DESC
LIMIT 1;
",select t2.lastname from performance as t1 join band as t2 on t1.bandmate = t2.id join songs as t3 on t3.songid = t1.songid group by lastname order by count(*) desc limit 1,False,1.0,0.56,True,True,True
" 
SELECT document_type_code FROM ref_document_types;
",select document_type_code from ref_document_types,True,1.0,1.0,False,False,True
" 
SELECT document_type_code FROM documents WHERE document_id = 2;
",select document_type_code from documents where document_id = 2,True,1.0,1.0,False,False,True
" 

SELECT week__number FROM table_21501565_1 WHERE original_artist = 'Tina Turner';
","select week__number from table_21501565_1 where original_artist = ""tina turner""",True,1.0,1.0,False,False,True
" 

SELECT emp_fname
FROM employee
WHERE emp_jobcode = 'PROF'
ORDER BY emp_dob;
",select emp_fname from employee where emp_jobcode = 'prof' order by emp_dob,True,1.0,1.0,False,False,True
" 
SELECT name, party FROM representative;
","select name, party from representative",True,1.0,1.0,False,False,True
" 

SELECT finals_apps FROM table_21220720_1 ORDER BY finals_apps DESC LIMIT 1;
",select max(finals_apps) from table_21220720_1,False,1.0,0.75,False,False,True
" 

SELECT COUNT(DISTINCT constr) FROM table_12707313_2 WHERE first_win = '1978 Brazilian Grand Prix';
","select count(constr) from table_12707313_2 where first_win = ""1978 brazilian grand prix""",False,1.0,0.9090909090909091,False,False,True
" 
SELECT COUNT(*) FROM table_1182314_5 WHERE percent__1980_ = '3.4%';
","select count(percent__2000_) from table_1182314_5 where percent__1980_ = ""3.4%""",False,1.0,0.875,False,False,True
" 
SELECT archive FROM table_2102898_1 WHERE broadcast_date = '18april1970'; ","select archive from table_2102898_1 where broadcast_date = ""18april1970""",True,1.0,1.0,False,False,True
" 

SELECT prod_no FROM table_25046766_3 WHERE episode_no = '3-04';
","select max(prod_no) from table_25046766_3 where episode_no = ""3-04""",False,1.0,0.875,False,False,True
" 
SELECT individual_last_name 
FROM individuals 
INNER JOIN organization_contact_individuals 
ON individuals.individual_id = organization_contact_individuals.individual_id 
WHERE organization_contact_individuals.organization_id = 'Labour Party' 
ORDER BY date_contact_to DESC 
LIMIT 1;
","select t3.individual_last_name from organizations as t1 join organization_contact_individuals as t2 on t1.organization_id = t2.organization_id join individuals as t3 on t2.individual_id = t3.individual_id where t1.organization_name = ""labour party"" order by t2.date_contact_to desc limit 1",False,0.0,0.5555555555555556,True,True,True
" 

SELECT song FROM table_10848177_1 WHERE picturization = 'vijay' GROUP BY song HAVING COUNT(picturization) = 1;
","select song from table_10848177_1 where picturization = ""vijay""",False,1.0,1.0,False,False,True
" 
SELECT english
FROM table_26263954_1
WHERE revised_hepburn = 'ちじ';
","select english from table_26263954_1 where revised_hepburn = ""chiji""",False,0.0,0.875,False,False,True
" 
SELECT bbc_three_weekly_ranking FROM table_24399615_3 WHERE episode_no = 5;
",select bbc_three_weekly_ranking from table_24399615_3 where episode_no = 5,True,1.0,1.0,False,False,True
" 
SELECT tournament_venue__city_
FROM table_21091982_3
WHERE conference = 'Ivy League';
","select tournament_venue__city_ from table_21091982_3 where conference = ""ivy league""",True,1.0,1.0,False,False,True
" 

SELECT pennant FROM table_1220125_4 WHERE laid_down = '4 May 1943';
","select pennant from table_1220125_4 where laid_down = ""4 may 1943""",True,1.0,1.0,False,False,True
" 
SELECT fourth_district FROM table_15442974_1 WHERE first_district = 'Beverly Bodem';
","select fourth_district from table_15442974_1 where first_district = ""beverly bodem""",True,1.0,1.0,False,False,True
" 

SELECT country_or_region FROM table_24285393_1 WHERE highest_point ='mont sokbaro';
","select country_or_region from table_24285393_1 where highest_point = ""mont sokbaro""",False,1.0,0.7777777777777778,False,False,True
" 
SELECT dates_active FROM table_10602294_1 WHERE name = 'Kamba';
","select dates_active from table_10602294_1 where name = ""kamba""",True,1.0,1.0,False,False,True
" 

SELECT original_title FROM table_15277629_1 WHERE director = 'Bruno Barreto' AND year__ceremony_ = '1989';
","select original_title from table_15277629_1 where director = ""bruno barreto"" and year__ceremony_ = 1989",False,1.0,0.9166666666666666,False,False,True
" 

SELECT discount_coupons.coupon_amount
FROM discount_coupons
JOIN customers
ON discount_coupons.coupon_id = customers.coupon_id
WHERE customers.good_or_bad_customer IN ('good', 'bad');
",select t1.coupon_amount from discount_coupons as t1 join customers as t2 on t1.coupon_id = t2.coupon_id where t2.good_or_bad_customer = 'good' intersect select t1.coupon_amount from discount_coupons as t1 join customers as t2 on t1.coupon_id = t2.coupon_id where t2.good_or_bad_customer = 'bad',False,1.0,0.4444444444444444,True,True,True
" 

SELECT song.title, singer.name
FROM song
INNER JOIN singer
ON song.singer_id = singer.singer_id;
","select t2.title, t1.name from singer as t1 join song as t2 on t1.singer_id = t2.singer_id",False,1.0,0.5,True,True,True
" 
SELECT original_air_date
FROM table_11404452_1
WHERE us_viewers__millions_ = 12.81;
","select original_air_date from table_11404452_1 where us_viewers__millions_ = ""12.81""",False,1.0,0.875,False,False,True
" 
SELECT hebrew FROM table_26919_7 WHERE english = 'heart';
","select hebrew from table_26919_7 where english = ""heart""",True,1.0,1.0,False,False,True
" 

SELECT uk_co_presenter
FROM table_14345690_15
WHERE co_presenter = 'Joe Swash' AND comedian = 'Russell Kane';
","select count(uk_co_presenter) from table_14345690_15 where co_presenter = ""joe swash"" and comedian = ""russell kane""",False,0.0,0.9230769230769231,False,False,True
" 

SELECT station.id, station.local_authority
FROM station
JOIN weekly_weather
ON station.id = weekly_weather.station_id
WHERE weekly_weather.precipitation = (SELECT MAX(precipitation) FROM weekly_weather WHERE precipitation > 50);
","select t2.id, t2.local_authority from weekly_weather as t1 join station as t2 on t1.station_id = t2.id group by t1.station_id having max(t1.precipitation) > 50",False,0.0,0.4,True,True,True
" 
SELECT network FROM table_2857352_3 WHERE virtual_channel = '23.1';
","select network from table_2857352_3 where virtual_channel = ""23.1""",True,1.0,1.0,False,False,True
" 
SELECT total_dismissals FROM table_27771406_1 WHERE club = 'Guyana';
","select max(total_dismissals) from table_27771406_1 where club = ""guyana""",False,1.0,0.875,False,False,True
" 

SELECT scores_by_each_individual_judge 
FROM table_18278508_6 
WHERE main_contestant = 'Karanvir Bohra' 
AND date_performed = 'August 13';
","select scores_by_each_individual_judge from table_18278508_6 where main_contestant = ""karanvir bohra"" and date_performed = ""august 13""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_30120559_1 WHERE barony = 'Kilmore';
","select count(barony) from table_30120559_1 where townland = ""kilmore""",False,0.0,0.75,False,False,True
" 

SELECT school FROM table_11677100_18 WHERE hometown = 'Lake Charles, LA';
","select school from table_11677100_18 where hometown = ""lake charles, la""",True,1.0,1.0,False,False,True
" 

SELECT results FROM table_1341453_11 WHERE incumbent = 'Peter Deutsch';
","select results from table_1341453_11 where incumbent = ""peter deutsch""",True,1.0,1.0,False,False,True
" 

SELECT lead_maragin FROM table_16751596_13 WHERE dates_administered = '2008-07-17';
","select count(lead_maragin) from table_16751596_13 where dates_administered = ""july 17, 2008""",False,0.0,0.6,False,False,True
" 
SELECT party
FROM table_27050336_7
WHERE delegate = 'feldman, brian j.';
","select party from table_27050336_7 where delegate = ""feldman, brian j. brian j. feldman""",False,0.0,0.8181818181818182,False,False,True
" 

SELECT COUNT(*) FROM student WHERE sex = 'M' AND allergy IN (SELECT allergy FROM has_allergy WHERE allergy IN (SELECT allergy FROM allergy_type WHERE allergytype = 'food'));
","select count(*) from student where sex = ""m"" and stuid in (select stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy = t2.allergy where t2.allergytype = ""food"")",False,1.0,0.5652173913043478,True,True,True
" 

SELECT type FROM table_2076533_1 WHERE enrollment__2005_ = '1245';
",select type from table_2076533_1 where enrollment__2005_ = 1245,False,1.0,0.875,False,False,True
" 
SELECT COUNT(*) FROM table_12562214_1 WHERE date__to_ = '1919';
","select count(notes) from table_12562214_1 where date__to_ = ""1919""",False,1.0,0.875,False,False,True
" 
SELECT high_assists FROM table_27882867_9 WHERE team = 'Indiana';
","select high_assists from table_27882867_9 where team = ""indiana""",True,1.0,1.0,False,False,True
" 

SELECT scientists.name, COUNT(assignedto.scientist) AS num_projects
FROM scientists
LEFT JOIN assignedto ON scientists.name = assignedto.scientist
GROUP BY scientists.name
ORDER BY num_projects DESC;
","select count(*), t1.name from scientists as t1 join assignedto as t2 on t1.ssn = t2.scientist group by t1.name",False,0.0,0.625,True,True,True
" 

SELECT COUNT(*) FROM table_17978052_2 WHERE borough_or_census_area = 'Valdez-Cordova (CA)';
","select min(_number_s_lake_and_gnis_query_link) from table_17978052_2 where borough_or_census_area = ""valdez-cordova (ca)""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT name FROM people WHERE name NOT IN (SELECT name FROM perpetrator);
",select name from people where not people_id in (select people_id from perpetrator),False,1.0,0.9,False,True,True
" 

SELECT vote_percentage FROM table_26375386_20 WHERE couple = 'gary and maria';
","select vote_percentage from table_26375386_20 where couple = ""gary and maria""",True,1.0,1.0,False,False,True
" 
SELECT party FROM table_1341577_36 WHERE incumbent = 'Tom Luken';
","select party from table_1341577_36 where incumbent = ""tom luken""",True,1.0,1.0,False,False,True
" 
SELECT part_1 FROM table_1745843_9 WHERE verb_meaning = 'to give';
","select part_1 from table_1745843_9 where verb_meaning = ""to give""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT location) FROM perpetrator;
",select count(distinct location) from perpetrator,True,1.0,1.0,False,False,True
" 

SELECT in_county_tuition_per_credit_hour__fall_2009_ 
FROM table_22308881_2 
WHERE college = 'Mercer College';
","select in_county_tuition_per_credit_hour__fall_2009_ from table_22308881_2 where college = ""mercer""",False,0.0,0.875,False,False,True
" 

SELECT aircraft.name, COUNT(flight.aid) AS num_flights
FROM aircraft
LEFT JOIN flight ON aircraft.aid = flight.aid
GROUP BY aircraft.name
ORDER BY num_flights DESC;
","select t2.name, count(*) from flight as t1 join aircraft as t2 on t1.aid = t2.aid group by t1.aid",False,1.0,0.625,True,True,True
" 

SELECT mixed_doubles FROM table_12186309_1 WHERE mens_singles = 'kim brodersen';
","select mixed_doubles from table_12186309_1 where mens_singles = ""kim brodersen""",True,1.0,1.0,False,False,True
" 

SELECT school FROM table_16295365_2 WHERE conf_record = '12-6';
","select school from table_16295365_2 where conf_record = ""12-6""",True,1.0,1.0,False,False,True
" 
SELECT title FROM table_23399481_4 WHERE written_by = 'Michael Gans' AND written_by = 'Richard Register';
","select title from table_23399481_4 where written_by = ""michael gans & richard register""",False,0.0,0.75,False,False,True
" 

SELECT title FROM table_21025437_5 WHERE written_by = 'Keith Temple';
","select title from table_21025437_5 where written_by = ""keith temple""",True,1.0,1.0,False,False,True
" 
SELECT time_retired FROM table_17693171_1 WHERE driver = 'Marco Andretti';
","select time_retired from table_17693171_1 where driver = ""marco andretti""",True,1.0,1.0,False,False,True
" 

SELECT dvd_name FROM table_2113721_7 WHERE region_2 = 'Season Three'
","select region_2 from table_2113721_7 where dvd_name = ""season three""",False,0.0,1.0,False,False,True
" 

SELECT DISTINCT product_name FROM product ORDER BY product_name ASC;
",select distinct product_name from product order by product_name,False,1.0,1.0,False,False,True
" 
SELECT MIN(third_place) FROM table_2146364_2;
",select min(third_place) from table_2146364_2,True,1.0,1.0,False,False,True
" 

SELECT comment FROM table_17978052_2 WHERE borough_or_census_area = 'Denali';
","select comment from table_17978052_2 where borough_or_census_area = ""denali""",True,1.0,1.0,False,False,True
" 

SELECT order__number FROM table_19508635_1 WHERE theme = '1960s';
","select order__number from table_19508635_1 where theme = ""1960s""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(reason_for_change) FROM table_2160008_4 WHERE date_successor_seated = '1939-05-11';
","select count(reason_for_change) from table_2160008_4 where date_successor_seated = ""may 11, 1939""",False,0.0,0.7,False,False,True
" 
SELECT COUNT(*) FROM table_28365816_2 WHERE regular_season_winner = 'Texas Western';
","select count(conference) as tournament from table_28365816_2 where regular_season_winner = ""texas western""",False,1.0,0.7272727272727273,False,False,True
" 
SELECT subdivides_in FROM table_26538461_2 WHERE equivalence_in_varas = '1/5'
","select subdivides_in from table_26538461_2 where equivalence_in_varas = ""1/5""",True,1.0,1.0,False,False,True
" 

SELECT odds_of_winner FROM table_21676617_1 WHERE horse = 'Gentleman';
","select odds_of_winner from table_21676617_1 where horse = ""gentleman""",True,1.0,1.0,False,False,True
" 

SELECT concert.concert_name, concert.theme, COUNT(singer_in_concert.concert_id) AS num_singers
FROM concert
LEFT JOIN singer_in_concert ON concert.concert_id = singer_in_concert.concert_id
GROUP BY concert.concert_name, concert.theme;
","select t2.concert_name, t2.theme, count(*) from singer_in_concert as t1 join concert as t2 on t1.concert_id = t2.concert_id group by t2.concert_id",False,1.0,0.5882352941176471,True,True,True
" 
SELECT income_class__2007_
FROM table_255812_1
WHERE mayor ='ma. Ester a. Hamor'
AND income_class__2007_ = 'profits elegance (2007)';
","select income_class__2007_ from table_255812_1 where mayor = ""ma. ester a. hamor""",False,0.0,0.9090909090909091,False,False,True
" 

SELECT title FROM table_28760804_1 WHERE directed_by = 'Alex Reid';
","select title from table_28760804_1 where directed_by = ""alex reid""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*)
FROM teachers
WHERE classroom = (
  SELECT classroom
  FROM list
  WHERE firstname = 'MADLOCK' AND lastname = 'RAY'
);
","select count(*) from list as t1 join teachers as t2 on t1.classroom = t2.classroom where t1.firstname = ""madlock"" and t1.lastname = ""ray""",False,0.0,0.5263157894736842,True,True,False
" 
SELECT team_1 FROM table_19294812_2 WHERE team_2 = 'koper';
","select team_1 from table_19294812_2 where team_2 = ""koper""",True,1.0,1.0,False,False,True
" 

SELECT owners.owner_id, owners.first_name, owners.last_name, COUNT(dogs.owner_id) AS num_dogs
FROM owners
JOIN dogs ON owners.owner_id = dogs.owner_id
GROUP BY owners.owner_id
ORDER BY num_dogs DESC
LIMIT 1;
","select t1.owner_id, t2.first_name, t2.last_name from dogs as t1 join owners as t2 on t1.owner_id = t2.owner_id group by t1.owner_id order by count(*) desc limit 1",False,0.0,0.6363636363636364,True,True,True
" 
SELECT written_by FROM table_23918997_1 WHERE us_viewers__million_ = 0.97;
","select written_by from table_23918997_1 where us_viewers__million_ = ""0.97""",False,1.0,0.875,False,False,True
" 

SELECT COUNT(*) FROM table_13663434_1 WHERE title_and_source = 'bokumo sekai wo sukuitai: battle tournament';
","select count(na__350_) from table_13663434_1 where title_and_source = ""bokumo sekai wo sukuitai: battle tournament""",False,1.0,0.9230769230769231,False,False,True
" 

SELECT others_number FROM table_1756284_1 ORDER BY others_number DESC LIMIT 1;
",select max(others_number) from table_1756284_1,False,1.0,0.75,False,False,True
" 

SELECT replaced_by FROM table_26998135_2 WHERE date_of_vacancy = '27 December 2010';
","select replaced_by from table_26998135_2 where date_of_vacancy = ""27 december 2010""",True,1.0,1.0,False,False,True
" 
SELECT reason_for_change FROM table_2417345_4 WHERE successor = 'William Milnes, Jr. (C)';
","select reason_for_change from table_2417345_4 where successor = ""william milnes, jr. (c)""",True,1.0,1.0,False,False,True
" 
SELECT name FROM buildings WHERE building_id NOT IN (SELECT building_id FROM office_locations);
",select name from buildings where not id in (select building_id from office_locations),False,1.0,0.9090909090909091,False,True,True
" 

SELECT document_type_code, document_type_name, document_type_description FROM ref_document_types;
","select document_type_code, document_type_name, document_type_description from ref_document_types",True,1.0,1.0,False,False,True
" 
SELECT official_itv_rating__millions_ FROM table_27319183_7 WHERE total_itv_viewers__millions_ = 8.53;
","select official_itv_rating__millions_ from table_27319183_7 where total_itv_viewers__millions_ = ""8.53""",False,1.0,0.875,False,False,True
" 

SELECT member.member_name
FROM party_events
JOIN member ON member.member_id = party_events.member_in_charge_id
GROUP BY member.member_name
ORDER BY COUNT(party_events.member_in_charge_id) DESC
LIMIT 1;
",select t1.member_name from member as t1 join party_events as t2 on t1.member_id = t2.member_in_charge_id group by t2.member_in_charge_id order by count(*) desc limit 1,False,1.0,0.65,True,True,True
" 
SELECT total_drivers FROM table_19487922_2 WHERE country = 'India';
","select count(total_drivers) from table_19487922_2 where country = ""india""",False,0.0,0.875,False,False,True
" 
SELECT COUNT(*) FROM table_256286_39 WHERE _percentage_yes = '52.11%';
","select count(passed) from table_256286_39 where _percentage_yes = ""52.11%""",False,1.0,0.875,False,False,True
" 

SELECT municipality FROM table_24115349_6 WHERE coakley_votes = 754;
",select municipality from table_24115349_6 where coakley_votes = 754,True,1.0,1.0,False,False,True
" 

SELECT characteristic_name, characteristic_data_type
FROM characteristics
JOIN product_characteristics ON characteristics.characteristic_id = product_characteristics.characteristic_id
JOIN products ON product_characteristics.product_id = products.product_id
WHERE products.product_name = 'cumin';
","select t3.characteristic_name, t3.characteristic_data_type from products as t1 join product_characteristics as t2 on t1.product_id = t2.product_id join characteristics as t3 on t2.characteristic_id = t3.characteristic_id where t1.product_name = ""cumin""",False,1.0,0.47619047619047616,True,True,True
" 
SELECT french FROM table_15040_8 WHERE italian = 'nazione';
","select french from table_15040_8 where italian = ""nazione""",True,1.0,1.0,False,False,True
" 

SELECT date_of_vacancy FROM table_19359427_6 WHERE team = 'Plymouth Argyle';
","select date_of_vacancy from table_19359427_6 where team = ""plymouth argyle""",True,1.0,1.0,False,False,True
" 

SELECT team FROM table_23391714_1 WHERE chassis_engine = 'lola t92/00/ buick';
","select team from table_23391714_1 where chassis_engine = ""lola t92/00/ buick""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT songid)
FROM vocals
JOIN songs
ON vocals.songid = songs.songid;
","select count(distinct title) from vocals as t1 join songs as t2 on t1.songid = t2.songid where type = ""shared""",False,0.0,0.47058823529411764,True,True,False
" 

SELECT stroke__mm_ FROM table_23722304_2 WHERE vehicle_code = 't211';
","select stroke__mm_ from table_23722304_2 where vehicle_code = ""t211""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM classroom WHERE building!= 'Lamberton';
",select count(*) from classroom where building <> 'lamberton',False,1.0,0.75,False,False,True
" 

SELECT class_aaa FROM table_14603212_5 WHERE school_year = '2004-05';
","select class_aaa from table_14603212_5 where school_year = ""2004-05""",True,1.0,1.0,False,False,True
" 
SELECT package_option, series_name
FROM tv_channel
WHERE hight_definition_tv = 'yes';
","select package_option, series_name from tv_channel where hight_definition_tv = ""yes""",True,1.0,1.0,False,False,True
" 

SELECT power_kw FROM table_24673888_1 WHERE location__transmitter_site_ = 'Borongan';
","select power_kw from table_24673888_1 where location__transmitter_site_ = ""borongan""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT advisor) FROM student;
",select count(distinct advisor) from student,True,1.0,1.0,False,False,True
" 

SELECT mountains_classification FROM table_29077342_19 WHERE team_classification = 'Rabobank' OR team_classification = 'Damiano Cunego';
","select mountains_classification from table_29077342_19 where team_classification = ""rabobank"" and general_classification = ""damiano cunego""",False,1.0,0.8333333333333334,False,False,True
" 

SELECT COUNT(*) FROM table_11695215_1 WHERE written_by = 'David Jackson' AND directed_by = 'David Jackson';
","select count(written_by) from table_11695215_1 where directed_by = ""david jackson""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT condition_parameter FROM table_15314901_1 WHERE velocity_angle_η_in_i_radians = 0.481;
","select condition_parameter from table_15314901_1 where velocity_angle_η_in_i_radians = ""ln[(1 + √5)/2] ≅ 0.481""",False,0.0,0.5833333333333334,False,False,True
" 
SELECT * FROM table_29556461_8 WHERE high_points = 'la salle';
","select high_points from table_29556461_8 where team = ""la salle""",False,0.0,0.8888888888888888,False,False,True
" 

SELECT orders.order_id, orders.order_details
FROM orders
JOIN invoices ON orders.order_id = invoices.order_id
GROUP BY orders.order_id
HAVING COUNT(invoices.order_id) > 2;
","select t2.order_id, t2.order_details from invoices as t1 join orders as t2 on t1.order_id = t2.order_id group by t2.order_id having count(*) > 2",False,1.0,0.6,True,True,True
" 
SELECT digital_channel FROM table_2857352_3 WHERE virtual_channel = '5.2';
","select digital_channel from table_2857352_3 where virtual_channel = ""5.2""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_21132404_1 WHERE political_parties = 'Social Democratic Party of Germany';
","select count(_percentage_2006) from table_21132404_1 where political_parties = ""social democratic party of germany""",False,1.0,0.9166666666666666,False,False,True
" 

SELECT s_color_commentator FROM table_2941848_10 WHERE pregame_hosts = 'jon sciambi';
","select s_color_commentator from table_2941848_10 where pregame_hosts = ""jon sciambi""",True,1.0,1.0,False,False,True
" 
SELECT customer_status_code, COUNT(*) AS num_customers
FROM customers
GROUP BY customer_status_code;
","select customer_status_code, count(*) from customers group by customer_status_code",False,1.0,1.0,False,False,True
" 

SELECT product_category_description FROM ref_product_categories WHERE product_category_code = 'Spices';
","select product_category_description from ref_product_categories where product_category_code = ""spices""",True,1.0,1.0,False,False,True
" 
",select count(bus_width___bit__) from table_19161046_1 where core___mhz__ = 650,False,0.0,0.0,False,False,False
" 

SELECT school_club_team_country FROM table_11734041_3 WHERE years_for_rockets LIKE '%2000-01%'
","select school_club_team_country from table_11734041_3 where years_for_rockets = ""2000-01""",False,1.0,0.75,False,False,True
" 
SELECT tv_season FROM table_27553627_2 WHERE viewers__in_millions_ = 14.54;
","select tv_season from table_27553627_2 where viewers__in_millions_ = ""14.54""",False,1.0,0.875,False,False,True
" 

SELECT fielding_team
FROM table_1670921_1
ORDER BY wicket DESC
LIMIT 9, 1;
","select fielding_team from table_1670921_1 where wicket = ""9th""",False,0.0,0.625,False,False,True
" 
SELECT high_rebounds FROM table_23248940_8 WHERE team = 'Orlando' ORDER BY high_rebounds DESC LIMIT 1;
","select high_rebounds from table_23248940_8 where team = ""orlando""",False,0.005,1.0,False,False,True
" 

SELECT pole_position FROM table_25459168_2 WHERE supporting = 'USAC National Midget Series';
","select pole_position from table_25459168_2 where supporting = ""usac national midget series""",True,1.0,1.0,False,False,True
" 

SELECT broadcast_network FROM table_21076286_2 WHERE broadcast_scope = 'chiba';
","select broadcast_network from table_21076286_2 where broadcast_scope = ""chiba prefecture""",False,0.0,0.7777777777777778,False,False,True
" 

SELECT claims.claim_id, date_claim_made, COUNT(settlements.claim_id) AS number_of_settlements
FROM claims
LEFT JOIN settlements ON claims.claim_id = settlements.claim_id
GROUP BY claims.claim_id
ORDER BY number_of_settlements DESC
LIMIT 1;
","select t1.claim_id, t1.date_claim_made, count(*) from claims as t1 join settlements as t2 on t1.claim_id = t2.claim_id group by t1.claim_id order by count(*) desc limit 1",False,0.0,0.6666666666666666,True,True,False
" 
SELECT COUNT(*) FROM table_28138035_6 WHERE womens_doubles = 'China';
","select count(mens_singles) from table_28138035_6 where womens_doubles = ""china""",False,1.0,0.875,False,False,True
" 

SELECT hometown FROM table_28180840_15 WHERE name_name_of_act = 'zhou jinsong';
","select hometown from table_28180840_15 where name_name_of_act = ""zhou jinsong""",True,1.0,1.0,False,False,True
" 

SELECT team FROM table_23249053_11 WHERE high_points = '24';
","select team from table_23249053_11 where high_points = ""rashard lewis (24)""",False,0.0,0.7,False,False,True
" 
SELECT distance__m_
FROM table_1751142_2
WHERE shuttle_time__seconds_ = 6.86;
","select min(distance__m_) from table_1751142_2 where shuttle_time__seconds_ = ""6.86""",False,1.0,0.75,False,False,True
" 
SELECT hr_no FROM table_1886270_1 WHERE hr_name = 'River Ness';
","select hr_no from table_1886270_1 where hr_name = ""river ness""",True,1.0,1.0,False,False,True
" 
SELECT original_artist FROM table_27614707_1 WHERE theme = 'Top 12 Men';
","select original_artist from table_27614707_1 where theme = ""top 12 men""",True,1.0,1.0,False,False,True
" 

SELECT owner_s___2009_ FROM table_23958917_1 WHERE location ='south side indianapolis' AND owner_s___2009_ LIKE '2009%';
","select owner_s___2009_ from table_23958917_1 where location = ""south side indianapolis""",False,0.0,0.8,False,False,True
" 

SELECT title FROM table_23958944_5 WHERE directed_by = 'Bryan Spicer' AND written_by = 'Terence Paul Winter';
","select title from table_23958944_5 where directed_by = ""bryan spicer"" and written_by = ""terence paul winter""",True,1.0,1.0,False,False,True
" 
SELECT city___town FROM table_28668784_1 WHERE stadium = 'Stadion Zlatica';
","select city___town from table_28668784_1 where stadium = ""stadion zlatica""",True,1.0,1.0,False,False,True
" 
SELECT sat_29_aug 
FROM table_23465864_4 
WHERE fri_28_aug = '25' 01.89 90.438mph';
","select sat_29_aug from table_23465864_4 where fri_28_aug = ""25' 01.89 90.438mph""",True,1.0,1.0,False,False,True
